Dates,Fed,US3Y,US10Y,KRbase,KR3Y,KR10Y,USDKRW,USDKRW12M
10/18/05,3.71,4.125,4.25,3.5,4.887,5.462,1051.7,1047.9
10/17/05,3.82,4.125,4.25,3.5,4.887,5.467,1047.5,1044.6
10/14/05,3.77,4.125,4.25,3.5,4.837,5.367,1042.8,1038.3
10/13/05,3.75,4.125,4.25,3.5,4.731,5.224,1047.9,1041.8
10/12/05,3.36,4.125,4.25,3.5,4.717,5.226,1043.2,1038.6
10/11/05,3.72,4.125,4.25,3.5,4.687,5.191,1041.5,1037.3
10/10/05,3.73,4.125,4.25,3.25,4.727,5.236,1038.1,1037.1
10/07/05,3.73,4.125,4.25,3.25,4.682,5.191,1037.5,1033.5
10/06/05,3.76,4.125,4.25,3.25,4.67,5.24,1042,1035.9
10/05/05,3.75,4.125,4.25,3.25,4.763,5.32,1039.5,1036.75
10/04/05,3.75,4.125,4.25,3.25,4.76,5.31,1041.6,1039.28
10/03/05,3.87,4.125,4.25,3.25,4.6,5.115,1041.2,1044.25
09/30/05,3.93,4.125,4.25,3.25,4.6,5.115,1042.4,1041.48
09/29/05,3.82,4.125,4.25,3.25,4.65,5.165,1037.5,1033.88
09/28/05,3.76,4.125,4.25,3.25,4.677,5.197,1037.6,1036.88
09/27/05,3.73,4.125,4.25,3.25,4.793,5.38,1035.5,1036.73
09/26/05,3.83,4.125,4.25,3.25,4.797,5.41,1034.5,1032.93
09/23/05,3.76,4.125,4.25,3.25,4.665,5.33,1036.98,1036.48
09/22/05,3.77,4.125,4.25,3.25,4.617,5.293,1028.48,1026.83
09/21/05,3.72,4.125,4.25,3.25,4.62,5.306,1028.2,1026.78
09/20/05,3.67,4.125,4.25,3.25,4.67,5.322,1028.9,1029.78
09/19/05,3.62,4.125,4.25,3.25,4.575,5.22,1027.8,1027.23
09/16/05,3.62,4.125,4.25,3.25,4.575,5.22,1030,1029.58
09/15/05,3.67,4.125,4.25,3.25,4.575,5.218,1024.9,1024.48
09/14/05,3.54,4.125,4.25,3.25,4.598,5.202,1025.41,1023.28
09/13/05,3.45,4.125,4.25,3.25,4.619,5.212,1026.13,1022.8
09/12/05,3.5,4.125,4.25,3.25,4.493,5.137,1025.2,1025.28
09/09/05,3.49,4.125,4.25,3.25,4.554,5.193,1025.35,1024.28
09/08/05,3.49,4.125,4.25,3.25,4.527,5.152,1026,1025.35
09/07/05,3.48,4.125,4.25,3.25,4.32,4.981,1026.5,1021.73
09/06/05,3.57,4.125,4.25,3.25,4.2,4.798,1024.5,1021.7
09/05/05,3.49,4.125,4.25,3.25,4.176,4.818,1022.58,1017.6
09/02/05,3.49,4.125,4.25,3.25,4.22,4.852,1026.5,1021.13
09/01/05,3.57,4.125,4.25,3.25,4.235,4.865,1032.5,1027.58
08/31/05,3.63,4.125,4.25,3.25,4.17,4.84,1034.5,1027.48
08/30/05,3.52,4.125,4.25,3.25,4.23,4.898,1034.2,1032.28
08/29/05,3.54,4.125,4.25,3.25,4.385,5.031,1030.5,1025.98
08/26/05,3.54,4.125,4.25,3.25,4.416,5.079,1028.7,1025.48
08/25/05,3.55,4.125,4.25,3.25,4.433,5.145,1026.5,1023.23
08/24/05,3.5,4.125,4.25,3.25,4.433,5.135,1029.63,1026.28
08/23/05,3.49,4.125,4.25,3.25,4.415,5.162,1028.5,1022.7
08/22/05,3.51,4.125,4.25,3.25,4.336,5.051,1021.58,1017.78
08/19/05,3.54,4.125,4.25,3.25,4.25,5.006,1025.55,1023.03
08/18/05,3.5,4.125,4.25,3.25,4.295,5.061,1022.5,1017.78
08/17/05,3.57,4.125,4.25,3.25,4.332,5.065,1018.55,1014.28
08/16/05,3.46,4.125,4.25,3.25,4.317,5.068,1016.5,1013.33
08/15/05,3.61,4.125,4.25,3.25,4.36,5.093,1014.5,1009.18
08/12/05,3.55,4.125,4.25,3.25,4.36,5.093,1014.5,1009.4
08/11/05,3.51,4.125,4.25,3.25,4.43,5.161,1013.5,1008.48
08/10/05,3.48,4.125,4.125,3.25,4.418,5.151,1015,1006.98
08/09/05,3.47,4.125,4.125,3.25,4.443,5.213,1013.5,1010.38
08/08/05,3.5,4.125,4.125,3.25,4.452,5.175,1016.45,1013.38
08/05/05,3.49,3.75,4.125,3.25,4.42,5.158,1013.95,1010.88
08/04/05,3.44,3.75,4.125,3.25,4.37,5.128,1012,1008.28
08/03/05,3.35,3.75,4.125,3.25,4.411,5.138,1015.5,1008.75
08/02/05,3.2,3.75,4.125,3.25,4.375,5.132,1020.05,1016.4
08/01/05,3.3,3.75,4.125,3.25,4.485,5.206,1025,1021.1
07/29/05,3.31,3.75,4.125,3.25,4.233,5.027,1026.95,1023.25
07/28/05,3.27,3.75,4.125,3.25,4.264,5.031,1027.85,1021
07/27/05,3.27,3.75,4.125,3.25,4.221,4.988,1030.9,1024.5
07/26/05,3.25,3.75,4.125,3.25,4.211,4.974,1029.5,1026.5
07/25/05,3.28,3.75,4.125,3.25,4.101,4.858,1024.5,1020
07/22/05,3.25,3.75,4.125,3.25,4.083,4.852,1020,1016.7
07/21/05,3.27,3.75,4.125,3.25,4.175,4.955,1019,1013.8
07/20/05,3.25,3.75,4.125,3.25,4.265,5.046,1044.5,1036.5
07/19/05,3.13,3.75,4.125,3.25,4.27,5.058,1039.8,1038
07/18/05,3.19,3.75,4.125,3.25,4.247,5.018,1036.96,1030.5
07/15/05,3.32,3.75,4.125,3.25,4.253,5.009,1038.5,1033
07/14/05,3.32,3.75,4.125,3.25,4.254,4.984,1031.5,1030.5
07/13/05,3.27,3.75,4.125,3.25,4.22,4.948,1037.5,1032.9
07/12/05,3.23,3.75,4.125,3.25,4.135,4.813,1035.5,1031.8
07/11/05,3.23,3.75,4.125,3.25,4.11,4.814,1040.95,1036.7
07/08/05,3.22,3.75,4.125,3.25,4.052,4.743,1054,1050
07/07/05,3.18,3.75,4.125,3.25,4.105,4.8,1051.5,1048
07/06/05,2.99,3.75,4.125,3.25,4.07,4.784,1048.2,1050.9
07/05/05,3.27,3.75,4.125,3.25,4.125,4.835,1049.5,1045.3
07/04/05,3.36,3.75,4.125,3.25,4.14,4.847,1040.4,1035.7
07/01/05,3.36,3.75,4.125,3.25,4.002,4.732,1033.5,1030.7
06/30/05,3.35,3.75,4.125,3.25,4.069,4.797,1034.5,1031.3
06/29/05,3.2,3.75,4.125,3.25,3.965,4.664,1028.9,1027
06/28/05,3.17,3.75,4.125,3.25,3.875,4.569,1023.5,1020.3
06/27/05,3.17,3.75,4.125,3.25,3.87,4.564,1012.5,1009.5
06/24/05,3.07,3.75,4.125,3.25,3.905,4.615,1013.9,1009.4
06/23/05,3.05,3.75,4.125,3.25,3.979,4.687,1010.9,1007.5
06/22/05,2.93,3.75,4.125,3.25,3.979,4.687,1010.65,1005.5
06/21/05,2.96,3.75,4.125,3.25,3.899,4.577,1008.5,1003.5
06/20/05,3.01,3.75,4.125,3.25,3.878,4.562,1012.6,1008.2
06/17/05,2.99,3.75,4.125,3.25,3.911,4.575,1009,1004.2
06/16/05,3,3.75,4.125,3.25,3.908,4.567,1014,1011.1
06/15/05,3.05,3.75,4.125,3.25,3.938,4.594,1013.5,1009
06/14/05,3.01,3.75,4.125,3.25,3.835,4.447,1014.65,1010.6
06/13/05,3.04,3.75,4.125,3.25,3.841,4.42,1017.5,1012
06/10/05,3.01,3.75,4.125,3.25,3.73,4.247,1009.5,1004.7
06/09/05,3.01,3.75,4.125,3.25,3.698,4.21,1003.5,1002.1
06/08/05,2.96,3.75,4.125,3.25,3.704,4.216,1005.7,1002.9
06/07/05,2.96,3.75,4.125,3.25,3.698,4.226,1005.5,1000.9
06/06/05,3,3.75,4.125,3.25,3.661,4.218,1007,1000.6
06/03/05,2.99,3.75,4.125,3.25,3.661,4.218,1007.5,1003.9
06/02/05,3,3.75,4.125,3.25,3.657,4.24,1013.5,1008.3
06/01/05,3.02,3.75,4.125,3.25,3.677,4.287,1010.5,1013.1
05/31/05,3.09,3.75,4.125,3.25,3.74,4.343,1008,1005
05/30/05,3.01,3.75,4.125,3.25,3.741,4.34,1002.55,997.3
05/27/05,3.01,3.75,4.125,3.25,3.747,4.323,1002.5,997.3
05/26/05,3.01,3.75,4.125,3.25,3.667,4.28,1001.5,996.3
05/25/05,3.01,3.75,4.125,3.25,3.677,4.327,1000.5,995.9
05/24/05,2.99,3.75,4.125,3.25,3.69,4.347,996.5,995.3
05/23/05,3.01,3.75,4.125,3.25,3.727,4.387,1004.5,1000.3
05/20/05,3.01,3.75,4.125,3.25,3.709,4.368,1008,1004
05/19/05,3.02,3.75,4.125,3.25,3.69,4.369,1004.5,1002.2
05/18/05,3,3.75,4.125,3.25,3.715,4.402,998.5,993.5
05/17/05,2.99,3.75,4.125,3.25,3.728,4.414,1004.5,1003.1
05/16/05,3.06,3.75,4.125,3.25,3.73,4.434,1009.5,1003.6
05/13/05,3.01,3.75,4.125,3.25,3.762,4.458,1000.5,1000.2
05/12/05,3.01,3.75,4.125,3.25,3.8,4.529,999.6,997
05/11/05,2.99,3.75,4,3.25,3.827,4.557,1002,995.2
05/10/05,2.99,3.75,4,3.25,3.827,4.557,999.11,995.5
05/09/05,2.99,3.375,4,3.25,3.82,4.557,1000.5,997.5
05/06/05,2.98,3.375,4,3.25,3.819,4.548,997.5,996.3
05/05/05,2.99,3.375,4,3.25,3.818,4.541,999.7,993
05/04/05,2.99,3.375,4,3.25,3.818,4.541,999.7,994
05/03/05,2.95,3.375,4,3.25,3.835,4.559,1002.5,996.8
05/02/05,2.98,3.375,4,3.25,3.826,4.58,1001.5,996.5
04/29/05,2.97,3.375,4,3.25,3.839,4.615,997.1,993.9
04/28/05,2.89,3.375,4,3.25,3.856,4.667,1002.5,1001.1
04/27/05,2.63,3.375,4,3.25,3.866,4.677,1002.9,998.4
04/26/05,2.78,3.375,4,3.25,3.84,4.667,998.8,997.4
04/25/05,2.82,3.375,4,3.25,3.846,4.667,999,995.5
04/22/05,2.74,3.375,4,3.25,3.869,4.685,1004,997
04/21/05,2.75,3.375,4,3.25,3.866,4.674,1008.5,1003.75
04/20/05,2.74,3.375,4,3.25,3.856,4.687,1005.5,1002
04/19/05,2.74,3.375,4,3.25,3.876,4.72,1013.5,1007.35
04/18/05,2.75,3.375,4,3.25,3.876,4.717,1018,1012.85
04/15/05,2.82,3.375,4,3.25,3.895,4.698,1022,1015.75
04/14/05,2.79,3.375,4,3.25,3.975,4.769,1017.5,1016.65
04/13/05,2.76,3.375,4,3.25,3.966,4.748,1011.5,1007.6
04/12/05,2.77,3.375,4,3.25,3.976,4.744,1016.5,1011.25
04/11/05,2.78,3.375,4,3.25,3.929,4.697,1015.5,1007.65
04/08/05,2.75,3.375,4,3.25,3.949,4.69,1015.15,1009.25
04/07/05,2.76,3.375,4,3.25,3.955,4.709,1012.3,1009.35
04/06/05,2.73,3.375,4,3.25,3.975,4.734,1013.4,1012.85
04/05/05,2.72,3.375,4,3.25,3.967,4.723,1013.45,1011.75
04/04/05,2.78,3.375,4,3.25,3.967,4.723,1013.45,1012.75
04/01/05,2.83,3.375,4,3.25,3.979,4.746,1012,1007.3
03/31/05,2.96,3.375,4,3.25,3.945,4.774,1015.45,1011.75
03/30/05,2.74,3.375,4,3.25,3.975,4.759,1023.5,1018.75
03/29/05,2.72,3.375,4,3.25,3.985,4.799,1024.5,1020.7
03/28/05,2.79,3.375,4,3.25,4.154,4.935,1016.85,1015.8
03/25/05,2.8,3.375,4,3.25,4.154,4.935,1014.3,1009.9
03/24/05,2.75,3.375,4,3.25,4.125,4.874,1013.45,1009.4
03/23/05,2.73,3.375,4,3.25,4.046,4.799,1008.4,1008.4
03/22/05,2.72,3.375,4,3.25,4.04,4.719,1009.6,1009.7
03/21/05,2.71,3.375,4,3.25,4.045,4.734,1009.5,1006.4
03/18/05,2.7,3.375,4,3.25,3.984,4.665,1004.45,1002.15
03/17/05,2.68,3.375,4,3.25,4.005,4.693,1000.85,998
03/16/05,2.57,3.375,4,3.25,4.045,4.717,1003.75,1000.5
03/15/05,2.61,3.375,4,3.25,4.061,4.727,1003.85,1000.8
03/14/05,2.59,3.375,4,3.25,4.085,4.744,1000.7,1000.9
03/11/05,2.51,3.375,4,3.25,4.153,4.791,999.85,996.6
03/10/05,2.52,3.375,4,3.25,4.116,4.789,1000.25,998.3
03/09/05,2.5,3.375,4,3.25,4.183,4.765,1001,996.2
03/08/05,2.49,3.375,4,3.25,4.173,4.834,1004.3,1002.4
03/07/05,2.51,3.375,4,3.25,4.23,4.889,1004.65,1005
03/04/05,2.5,3.375,4,3.25,4.237,4.888,1008.3,1003.4
03/03/05,2.51,3.375,4,3.25,4.099,4.814,1006.03,1009.3
03/02/05,2.48,3.375,4,3.25,4.084,4.804,1007.03,1007.3
03/01/05,2.39,3.375,4,3.25,4.037,4.757,1004.03,1005.5
02/28/05,2.52,3.375,4,3.25,4.037,4.757,1004.03,1005.7
02/25/05,2.54,3.375,4,3.25,4.087,4.797,1008.03,1006
02/24/05,2.55,3.375,4,3.25,4.203,4.834,1006.45,1010.6
02/23/05,2.53,3.375,4,3.25,4.256,4.877,1003.03,1006.3
02/22/05,2.57,3.375,4,3.25,4.214,4.894,1003.03,1005
02/21/05,2.51,3.375,4,3.25,4.174,4.867,1023.03,1023.75
02/18/05,2.51,3.375,4,3.25,4.14,4.811,1024.05,1028
02/17/05,2.5,3.375,4,3.25,4.299,4.937,1025.65,1027.5
02/16/05,2.48,3.375,4,3.25,4.197,4.894,1027.03,1029.4
02/15/05,2.53,3.375,4,3.25,4.296,4.98,1026.3,1026.2
02/14/05,2.51,3.375,4,3.25,4.413,5.104,1025,1029.5
02/11/05,2.5,3.375,4,3.25,4.402,5.125,1033.25,1036.4
02/10/05,2.51,3.375,4,3.25,4.254,4.996,1039.5,1041.5
02/09/05,2.5,3.375,4.25,3.25,4.254,4.996,1033.38,1040.5
02/08/05,2.48,3.375,4.25,3.25,4.254,4.996,1036.5,1040.5
02/07/05,2.5,3,4.25,3.25,4.254,4.996,1026,1031.4
02/04/05,2.51,3,4.25,3.25,4.038,4.815,1026.95,1025.3
02/03/05,2.49,3,4.25,3.25,4.038,4.815,1025.1,1027.5
02/02/05,2.29,3,4.25,3.25,4.028,4.81,1027.85,1028.4
02/01/05,2.4,3,4.25,3.25,4.035,4.813,1027.85,1028.1
01/31/05,2.5,3,4.25,3.25,4.06,4.867,1026,1027.7
01/28/05,2.48,3,4.25,3.25,3.905,4.754,1023.8,1023
01/27/05,2.39,3,4.25,3.25,3.843,4.643,1028,1025.7
01/26/05,2.33,3,4.25,3.25,3.85,4.673,1031.6,1027.3
01/25/05,2.29,3,4.25,3.25,3.921,4.68,1031,1037
01/24/05,2.26,3,4.25,3.25,3.905,4.703,1032.25,1032
01/21/05,2.26,3,4.25,3.25,3.99,4.694,1038,1033.8
01/20/05,2.25,3,4.25,3.25,3.738,4.48,1032,1035.3
01/19/05,2.19,3,4.25,3.25,3.69,4.456,1030.85,1031.3
01/18/05,2.31,3,4.25,3.25,3.683,4.486,1035.85,1033.9
01/17/05,2.29,3,4.25,3.25,3.77,4.643,1036,1032.1
01/14/05,2.29,3,4.25,3.25,3.72,4.537,1042.85,1035.3
01/13/05,2.29,3,4.25,3.25,3.54,4.396,1036.65,1031.8
01/12/05,2.25,3,4.25,3.25,3.463,4.336,1042,1031.5
01/11/05,2.24,3,4.25,3.25,3.455,4.326,1045.5,1038.6
01/10/05,2.26,3,4.25,3.25,3.378,4.182,1053.65,1047.8
01/07/05,2.24,3,4.25,3.25,3.379,4.15,1051.2,1052.1
01/06/05,2.25,3,4.25,3.25,3.39,4.146,1058.9,1055.3
01/05/05,2.25,3,4.25,3.25,3.37,4.016,1046.35,1042.3
01/04/05,2.25,3,4.25,3.25,3.393,4.006,1038.6,1045
01/03/05,2.31,3,4.25,3.25,3.385,3.824,1038.1,1036
12/31/04,1.97,3,4.25,3.25,3.309,3.823,1035.1,1030.8
12/30/04,2.24,3,4.25,3.25,3.308,3.829,1041.1,1037.2
12/29/04,2.23,3,4.25,3.25,3.313,3.846,1041.1,1040.7
12/28/04,2.24,3,4.25,3.25,3.313,3.861,1042.45,1041.5
12/27/04,2.24,3,4.25,3.25,3.305,3.826,1046.65,1042.7
12/24/04,2.27,3,4.25,3.25,3.294,3.826,1047.95,1044
12/23/04,2.34,3,4.25,3.25,3.29,3.825,1050.55,1046.6
12/22/04,2.25,3,4.25,3.25,3.29,3.825,1053.7,1048.55
12/21/04,2.24,3,4.25,3.25,3.283,3.825,1055.65,1054.9
12/20/04,2.26,3,4.25,3.25,3.29,3.842,1058.15,1052.55
12/17/04,2.23,3,4.25,3.25,3.289,3.833,1060.05,1056.5
12/16/04,2.26,3,4.25,3.25,3.288,3.835,1056.5,1053.8
12/15/04,2.31,3,4.25,3.25,3.295,3.855,1061,1051.7
12/14/04,2.24,3,4.25,3.25,3.305,3.875,1058.5,1055.8
12/13/04,2.18,3,4.25,3.25,3.33,3.925,1061.8,1054.5
12/10/04,2.09,3,4.25,3.25,3.327,3.925,1067.4,1064.75
12/09/04,2.05,3,4.25,3.25,3.297,3.905,1055.4,1052.75
12/08/04,2.01,3,4.25,3.25,3.27,3.885,1058.7,1055.25
12/07/04,1.99,3,4.25,3.25,3.27,3.885,1041.85,1038.9
12/06/04,2.04,3,4.25,3.25,3.3,3.915,1040.35,1035
12/03/04,1.98,3,4.25,3.25,3.318,3.945,1044.9,1039.3
12/02/04,2,3,4.25,3.25,3.31,3.935,1041.45,1039.45
12/01/04,2.04,3,4.25,3.25,3.297,3.925,1046.05,1043.5
11/30/04,2.02,3,4.25,3.25,3.317,3.925,1048.5,1046.65
11/29/04,2.03,3,4.25,3.25,3.317,3.925,1047.05,1046.3
11/26/04,2.01,3,4.25,3.25,3.317,3.925,1046.5,1046.75
11/25/04,2.02,3,4.25,3.25,3.343,3.945,1057.2,1056.6
11/24/04,2.02,3,4.25,3.25,3.343,3.945,1066.65,1067
11/23/04,2,3,4.25,3.25,3.34,3.945,1065.75,1063.7
11/22/04,2.01,3,4.25,3.25,3.373,3.975,1065.35,1064.5
11/19/04,1.99,3,4.25,3.25,3.37,3.965,1068.75,1069.15
11/18/04,1.99,3,4.25,3.25,3.4,3.985,1065.65,1078.3
11/17/04,1.99,3,4.25,3.25,3.365,3.925,1080.8,1081.35
11/16/04,1.98,3,4.25,3.25,3.393,3.925,1090.4,1092.2
11/15/04,2.06,3,4.25,3.25,3.413,3.945,1092.2,1100.8
11/12/04,2.02,3,4.25,3.25,3.38,3.905,1100.15,1106.05
11/11/04,1.92,3,4.25,3.25,3.437,3.895,1111.5,1116.55
11/10/04,1.92,3,4.25,3.5,3.58,4.085,1110.4,1116.55
11/09/04,1.79,3,4.25,3.5,3.55,4.005,1103.05,1109.3
11/08/04,1.8,3,4.25,3.5,3.55,4.005,1105.25,1112.8
11/05/04,1.76,2.75,4.25,3.5,3.57,4.075,1110.55,1116.05
11/04/04,1.77,2.75,4.25,3.5,3.545,4.015,1113.35,1118.75
11/03/04,1.73,2.75,4.25,3.5,3.555,4.015,1116.15,1121.25
11/02/04,1.74,2.75,4.25,3.5,3.517,4.015,1114.85,1119.75
11/01/04,1.83,2.75,4.25,3.5,3.47,3.965,1118.95,1127.4
10/29/04,1.79,2.75,4.25,3.5,3.463,3.965,1119.35,1128.7
10/28/04,1.79,2.75,4.25,3.5,3.513,4.005,1124.95,1138.15
10/27/04,1.77,2.75,4.25,3.5,3.5,3.989,1128.35,1136.3
10/26/04,1.72,2.75,4.25,3.5,3.507,3.995,1131.5,1140.8
10/25/04,1.76,2.75,4.25,3.5,3.535,4.055,1133.5,1143.8
10/22/04,1.72,2.75,4.25,3.5,3.563,4.055,1140.6,1150.2
10/21/04,1.76,2.75,4.25,3.5,3.57,4.085,1141.2,1151.5
10/20/04,1.74,2.75,4.25,3.5,3.575,4.115,1142.35,1152.5
10/19/04,1.72,2.75,4.25,3.5,3.583,4.115,1144.4,1146.55
10/18/04,1.73,2.75,4.25,3.5,3.587,4.105,1143.15,1151.9
10/15/04,1.79,2.75,4.25,3.5,3.577,4.07,1145.45,1153.9
10/14/04,1.77,2.75,4.25,3.5,3.58,4.075,1144.6,1154.5
10/13/04,1.73,2.75,4.25,3.5,3.633,4.165,1147.4,1157
10/12/04,1.78,2.75,4.25,3.5,3.66,4.185,1145.9,1156.3
10/11/04,1.71,2.75,4.25,3.5,3.663,4.19,1146.1,1155.2
10/08/04,1.71,2.75,4.25,3.5,3.69,4.236,1148,1154
10/07/04,1.76,2.75,4.25,3.5,3.575,4.14,1150.15,1158.55
10/06/04,1.74,2.75,4.25,3.5,3.467,3.94,1152.45,1160.5
10/05/04,1.73,2.75,4.25,3.5,3.423,3.885,1148.7,1156.75
10/04/04,1.77,2.75,4.25,3.5,3.467,3.895,1149.65,1158.95
10/01/04,1.86,2.75,4.25,3.5,3.533,4.005,1148.9,1157.5
09/30/04,1.94,2.75,4.25,3.5,3.565,4.068,1151.85,1157.7
09/29/04,1.76,2.75,4.25,3.5,3.57,4.068,1153.15,1161.8
09/28/04,1.72,2.75,4.25,3.5,3.57,4.068,1157.9,1163.8
09/27/04,1.76,2.75,4.25,3.5,3.57,4.068,1149.5,1158.7
09/24/04,1.76,2.75,4.25,3.5,3.57,4.051,1149,1159.8
09/23/04,1.8,2.75,4.25,3.5,3.56,4.051,1146.4,1157.5
09/22/04,1.78,2.75,4.25,3.5,3.54,4.092,1144.25,1156.5
09/21/04,1.7,2.75,4.25,3.5,3.543,4.06,1146.95,1156.1
09/20/04,1.64,2.75,4.25,3.5,3.587,4.147,1146.25,1155.9
09/17/04,1.58,2.75,4.25,3.5,3.587,4.178,1146.55,1156.25
09/16/04,1.61,2.75,4.25,3.5,3.585,4.217,1145.75,1155.25
09/15/04,1.57,2.75,4.25,3.5,3.6,4.228,1144.15,1155.2
09/14/04,1.4,2.75,4.25,3.5,3.643,4.242,1145.6,1154.5
09/13/04,1.51,2.75,4.25,3.5,3.653,4.242,1145.05,1154.8
09/10/04,1.48,2.75,4.25,3.5,3.63,4.211,1145.85,1153.8
09/09/04,1.49,2.75,4.25,3.5,3.635,4.205,1145.5,1155.6
09/08/04,1.51,2.75,4.25,3.5,3.623,4.165,1149.15,1159.6
09/07/04,1.54,2.75,4.25,3.5,3.653,4.185,1150.75,1161.85
09/06/04,1.48,2.75,4.25,3.5,3.67,4.2,1152.85,1163.95
09/03/04,1.48,2.75,4.25,3.5,3.63,4.165,1150.1,1161.25
09/02/04,1.51,2.75,4.25,3.5,3.65,4.2,1150.45,1161.45
09/01/04,1.53,2.75,4.25,3.5,3.62,4.18,1151.15,1159
08/31/04,1.55,2.75,4.25,3.5,3.59,4.14,1152.45,1162.6
08/30/04,1.54,2.75,4.25,3.5,3.58,4.132,1152.45,1163.6
08/27/04,1.52,2.75,4.25,3.5,3.62,4.156,1152.75,1162.4
08/26/04,1.55,2.75,4.25,3.5,3.652,4.172,1153.65,1165
08/25/04,1.55,2.75,4.25,3.5,3.67,4.173,1156.35,1168.7
08/24/04,1.51,2.75,4.25,3.5,3.727,4.26,1154.05,1166.1
08/23/04,1.51,2.75,4.25,3.5,3.745,4.273,1153.1,1164.95
08/20/04,1.5,2.75,4.25,3.5,3.702,4.231,1154.35,1166.6
08/19/04,1.5,2.75,4.25,3.5,3.71,4.217,1155.15,1169
08/18/04,1.39,2.75,4.25,3.5,3.725,4.213,1157.75,1170.8
08/17/04,1.2,2.75,4.25,3.5,3.735,4.223,1157.65,1176.1
08/16/04,1.43,2.75,4.25,3.5,3.77,4.235,1159.15,1172
08/13/04,1.48,2.75,4.25,3.5,3.78,4.223,1161.7,1172
08/12/04,1.51,2.75,4.25,3.5,3.943,4.373,1157.5,1172.65
08/11/04,1.5,2.75,4.75,3.75,4.068,4.503,1159.5,1173.65
08/10/04,1.43,2.75,4.75,3.75,4.07,4.523,1154.95,1174
08/09/04,1.35,2.75,4.75,3.75,4.108,4.595,1156.7,1172.7
08/06/04,1.32,3.125,4.75,3.75,4.14,4.648,1162.2,1174.7
08/05/04,1.3,3.125,4.75,3.75,4.12,4.633,1163.35,1182.3
08/04/04,1.22,3.125,4.75,3.75,4.085,4.57,1167.55,1183
08/03/04,1.24,3.125,4.75,3.75,4.1,4.65,1165.1,1181.75
08/02/04,1.28,3.125,4.75,3.75,4.105,4.685,1164.85,1181.35
07/30/04,1.29,3.125,4.75,3.75,4.12,4.72,1170.1,1186.5
07/29/04,1.3,3.125,4.75,3.75,4.143,4.75,1168.25,1184.35
07/28/04,1.29,3.125,4.75,3.75,4.13,4.763,1167.3,1183.4
07/27/04,1.27,3.125,4.75,3.75,4.148,4.803,1164.85,1181
07/26/04,1.27,3.125,4.75,3.75,4.177,4.853,1161.45,1180.6
07/23/04,1.25,3.125,4.75,3.75,4.215,4.916,1166.25,1184.3
07/22/04,1.26,3.125,4.75,3.75,4.228,4.94,1162.35,1179.2
07/21/04,1.25,3.125,4.75,3.75,4.24,4.944,1159.05,1180.4
07/20/04,1.25,3.125,4.75,3.75,4.218,4.933,1160.6,1178.25
07/19/04,1.25,3.125,4.75,3.75,4.22,4.945,1157.55,1175
07/16/04,1.24,3.125,4.75,3.75,4.242,4.961,1164.6,1177.4
07/15/04,1.3,3.125,4.75,3.75,4.24,4.96,1161.15,1180.2
07/14/04,1.24,3.125,4.75,3.75,4.252,4.973,1152.9,1169.9
07/13/04,1.24,3.125,4.75,3.75,4.278,4.99,1149.75,1169.1
07/12/04,1.26,3.125,4.75,3.75,4.282,4.99,1147.65,1165.8
07/09/04,1.24,3.125,4.75,3.75,4.257,4.958,1149.25,1166.8
07/08/04,1.26,3.125,4.75,3.75,4.255,4.953,1149.95,1167.7
07/07/04,1.26,3.125,4.75,3.75,4.23,4.928,1151.5,1169
07/06/04,1.3,3.125,4.75,3.75,4.24,4.93,1154.85,1172.8
07/05/04,1.25,3.125,4.75,3.75,4.235,4.928,1152.75,1169.3
07/02/04,1.25,3.125,4.75,3.75,4.272,4.976,1155.05,1170.3
07/01/04,1.4,3.125,4.75,3.75,4.25,4.963,1152.6,1168.3
06/30/04,1.38,3.125,4.75,3.75,4.275,4.998,1155.45,1171
06/29/04,1.13,3.125,4.75,3.75,4.325,5.09,1151.85,1168
06/28/04,1.09,3.125,4.75,3.75,4.317,5.095,1152.45,1169.1
06/25/04,1.05,3.125,4.75,3.75,4.34,5.121,1149,1166.65
06/24/04,1.03,3.125,4.75,3.75,4.33,5.13,1155.65,1169.25
06/23/04,1.02,3.125,4.75,3.75,4.343,5.15,1159.8,1174.75
06/22/04,1,3.125,4.75,3.75,4.357,5.165,1158.35,1174.85
06/21/04,1,3.125,4.75,3.75,4.383,5.18,1156.75,1174.15
06/18/04,1,3.125,4.75,3.75,4.412,5.124,1160.05,1176
06/17/04,1.01,3.125,4.75,3.75,4.397,5.166,1157.35,1177.5
06/16/04,1,3.125,4.75,3.75,4.308,5.038,1157.15,1173
06/15/04,1.03,3.125,4.75,3.75,4.36,5.073,1160.5,1173.7
06/14/04,1.02,3.125,4.75,3.75,4.327,5.037,1161.3,1180
06/11/04,1,3.125,4.75,3.75,4.26,4.97,1163.95,1177.9
06/10/04,1,3.125,4.75,3.75,4.263,5.01,1159.35,1177.3
06/09/04,0.99,3.125,4.75,3.75,4.309,5.029,1154.15,1172.85
06/08/04,0.97,3.125,4.75,3.75,4.27,4.999,1157.85,1176.35
06/07/04,0.99,3.125,4.75,3.75,4.24,4.958,1158.2,1176.85
06/04/04,0.99,3.125,4.75,3.75,4.213,4.903,1163.75,1181.35
06/03/04,0.99,3.125,4.75,3.75,4.21,4.946,1164.45,1182.9
06/02/04,0.98,3.125,4.75,3.75,4.305,5.045,1165.2,1183
